Label,instance weight,age,class of worker,detailed industry recode,detailed occupation recode,education,wage per hour,enroll in edu inst last wk,marital stat,major industry code,major occupation code,race,hispanic origin,sex,member of a labor union,reason for unemployment,full or part time employment stat,capital gains,capital losses,dividends from stocks,tax filer stat,region of previous residence,detailed household and family stat,detailed household summary in household,live in this house 1 year ago,num persons worked for employer,family members under 18,citizenship,own business or self employed,fill inc questionnaire for veteran's admin,veterans benefits,weeks worked in year,year,state of previous residence,country of birth father,country of birth mother,country of birth self,migration code-change in msa,migration code-change in reg,migration code-move within reg,migration prev res in sunbelt
Neg,1797.63,42, Private,39,38, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Personal services except private HH, Transportation and material moving, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Yes,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1633.91,29, Not in universe,0,0, High school graduate,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,2240.32,35, Private,30,17, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Communications, Sales, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Yes,6, Not in universe, Native- Born in the United States,0, Not in universe,2,24,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,2876.96,18, Not in universe,0,0, High school graduate,0, College or university, Never married, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older, Yes,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1519.91,75, Not in universe,0,0, Some college but no degree,0, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,100, Nonfiler, Not in universe, Spouse of householder, Spouse of householder, Not in universe under 1 year old,0, Not in universe, Native- Born in the United States,0, Not in universe,2,0,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,756.74,37, Self-employed-not incorporated,33,2, High school graduate,0, Not in universe, Married-civilian spouse present, Retail trade, Executive admin and managerial, White, Other Spanish, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Yes,1, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1120.32,29, Private,33,26, Associates degree-academic program,0, Not in universe, Married-civilian spouse present, Retail trade, Adm support including clerical, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,7298,0,0, Joint both under 65, Not in universe, Householder, Householder, Yes,6, Not in universe, Native- Born in the United States,2, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1691.39,43, Private,43,10, Some college but no degree,0, Not in universe, Divorced, Education, Professional specialty, White, All other, Male, Yes, Not in universe, Children or Armed Forces,0,0,0, Single, Not in universe, Secondary individual, Nonrelative of householder, Yes,4, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,269.59,35, Local government,43,10, Bachelors degree(BA AB BS),0, Not in universe, Never married, Education, Professional specialty, White, All other, Female, Yes, Not in universe, Children or Armed Forces,0,1876,0, Single, West, Nonfamily householder, Householder, No,6, Not in universe, Native- Born in the United States,2, Not in universe,2,52,94, Alaska, United-States, United-States, United-States, MSA to MSA, Same county, Same county, No
Neg,1985.09,49, Self-employed-not incorporated,2,43, Some college but no degree,0, Not in universe, Married-civilian spouse present, Agriculture, Farming forestry and fishing, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,2597,500, Joint both under 65, Not in universe, Householder, Householder, Yes,1, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,565.73,41, Private,44,32, High school graduate,0, Not in universe, Married-civilian spouse present, Social services, Other service, White, Other Spanish, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,1, Not in universe, Native- Born in the United States,0, Not in universe,2,26,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1397.09,38, Private,42,30, 11th grade,0, Not in universe, Married-civilian spouse present, Medical except hospital, Other service, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Spouse of householder, Spouse of householder, Yes,3, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1657.9,15, Not in universe,0,0, 7th and 8th grade,0, Not in universe, Never married, Not in universe or children, Not in universe, Amer Indian Aleut or Eskimo, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Grandchild <18 never marr not in subfamily, Other relative of householder, Yes,0, Neither parent present, Native- Born in the United States,0, Not in universe,2,0,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Pos,1757.67,51, State government,43,9, Doctorate degree(PhD EdD),0, Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Yes,6, Not in universe, Native- Born in the United States,2, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1358.44,40, Private,21,36, High school graduate,0, Not in universe, Separated, Manufacturing-nondurable goods, Machine operators assmblrs & inspctrs, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Head of household, Not in universe, Householder, Householder, Yes,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,94, Not in universe, United-States, United-States, United-States, Nonmover, Nonmover, Nonmover, Not in universe
Neg,1295.57,12, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, Central or South American, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,95, Not in universe, El-Salvador, El-Salvador, United-States, NA, NA, NA, NA
Neg,489.08,22, Not in universe,0,0, Associates degree-academic program,0, College or university, Never married, Not in universe or children, Not in universe, Other, Central or South American, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Nonfamily householder, Householder, Not in universe under 1 year old,0, Not in universe, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,95, Not in universe, NA, NA, NA, NA, NA, NA, NA
Neg,2432.32,26, Private,33,16, Bachelors degree(BA AB BS),0, Not in universe, Married-civilian spouse present, Retail trade, Sales, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Householder, Householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1353.86,45, Private,33,16, Bachelors degree(BA AB BS),0, Not in universe, Never married, Retail trade, Sales, White, All other, Male, No, Not in universe, Full-time schedules,3325,0,0, Single, Not in universe, Secondary individual, Nonrelative of householder, Not in universe under 1 year old,6, Not in universe, Native- Born in the United States,0, Not in universe,2,52,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
Neg,1936.23,0, Not in universe,0,0, Children,0, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,0, Both parents present, Native- Born in the United States,0, Not in universe,0,0,94, Not in universe, United-States, United-States, United-States, Not in universe, Not in universe, Not in universe, Not in universe
Neg,1951.41,17, Not in universe,0,0, 10th grade,0, High school, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married, Not in universe under 1 year old,6, Both parents present, Native- Born in the United States,0, Not in universe,2,9,95, Not in universe, United-States, United-States, United-States, NA, NA, NA, NA
